z,theta_deg,n_distinct,pitch_um,span_um,counted_over_expected
3344,96.0,25,120.96000000000001,13150.080000000002,0.22786458333333334
3344,102.0,27,129.60000000000002,13106.880000000001,0.26436031331592685
3344,108.0,32,129.60000000000002,12968.640000000001,0.316622691292876
3344,114.0,33,129.60000000000002,12985.92,0.32608695652173914
3344,120.0,42,138.24,12562.560000000001,0.45714285714285713
3344,126.0,38,164.16000000000003,12614.400000000001,0.48816768086544965
3344,132.0,44,155.52,12968.640000000001,0.5213956550362081
3344,138.0,33,172.8,14558.400000000001,0.3870967741935484
3344,144.0,33,164.16000000000003,15474.240000000002,0.34640883977900555
3344,150.0,30,164.16000000000003,16113.6,0.30254777070063693
3344,156.0,35,185.76000000000002,16018.560000000001,0.4012263396427619
3344,162.0,23,190.08,16467.84,0.262448132780083
3344,168.0,28,198.72000000000003,17081.280000000002,0.322
3344,174.0,30,216.0,18800.64,0.3407542026351658
3344,180.0,40,250.56,21271.68,0.46567643516659973
3344,186.0,30,207.36,21530.88,0.2861685214626391
3344,192.0,34,233.28000000000003,23207.04,0.33837080722447477
3344,198.0,27,267.84000000000003,21314.88,0.33506805444355486
3344,204.0,34,241.92000000000002,21435.84,0.37943403746512555
3344,210.0,43,298.08000000000004,19768.32,0.6387513455328311
3344,216.0,39,207.36,18558.72,0.430939226519337
3344,222.0,42,203.04000000000002,17046.72,0.49436513899323814
3344,228.0,40,216.0,13314.240000000002,0.6385696040868455
3344,234.0,32,237.60000000000002,14774.400000000001,0.5064748201438849
3344,240.0,40,181.44,14878.080000000002,0.4819277108433735
3344,246.0,40,211.68,14204.160000000002,0.587353910698232
3344,252.0,40,207.36,13789.44,0.5925925925925926
3344,258.0,36,198.72000000000003,13590.720000000001,0.5187969924812029
3344,264.0,33,233.28000000000003,13573.44,0.5575719649561952
3344,270.0,41,172.8,13651.2,0.5125
3344,276.0,45,164.16000000000003,13815.36,0.5284301606922126
3344,282.0,43,164.16000000000003,13003.2,0.5360892388451444
3344,288.0,42,172.8,12286.08,0.5825242718446603
3344,294.0,32,155.52,11577.6,0.42415316642120765
3344,300.0,27,190.08,11681.28,0.43231441048034935
3344,306.0,33,181.44,11646.720000000001,0.506208911614317
3344,312.0,30,181.44,11646.720000000001,0.4601899196493791
3344,318.0,33,172.8,12000.960000000001,0.46841731724627395
3344,324.0,29,172.8,12735.36,0.38821954484605087
3344,330.0,28,207.36,15681.6,0.36541598694942906
3344,336.0,30,233.28000000000003,17366.4,0.3976435935198822
3344,342.0,41,190.08,18567.36,0.4154767388300322
3344,348.0,31,267.84000000000003,18757.440000000002,0.43642143505903724
3344,354.0,34,224.64000000000001,18368.64,0.4107806691449814
3376,0.0,31,220.32000000000002,19509.120000000003,0.3461791110137946
3376,6.0,37,224.64000000000001,21669.120000000003,0.37963693764798734
3376,12.0,33,250.56,21746.88,0.3758837391987431
3376,18.0,33,241.92000000000002,22213.440000000002,0.3555213543670643
3376,24.0,28,181.44,19932.48,0.25257731958762886
3376,30.0,20,181.44,18316.800000000003,0.19617001401214387
3376,36.0,24,155.52,18152.64,0.2038697498820198
3376,42.0,21,172.8,17720.64,0.20280057943022695
3376,48.0,21,159.84,17254.08,0.19275613991565368
3376,54.0,26,159.84,16709.760000000002,0.2463508322663252
3376,60.0,25,155.52,16130.880000000001,0.23872679045092837
3376,66.0,37,155.52,15552.000000000002,0.36633663366336633
3376,72.0,37,164.16000000000003,14981.76,0.4010268111808329
3376,78.0,35,159.84,14100.480000000001,0.39230536201151167
3376,84.0,38,155.52,13858.560000000001,0.4217016029593095
3376,90.0,24,155.52,13435.2,0.2746344564526383
3376,96.0,18,138.24,12916.800000000001,0.19060225016545335
3376,102.0,23,138.24,12942.720000000001,0.2430647291941876
3376,108.0,31,129.60000000000002,12795.84,0.3108288770053476
3376,114.0,29,146.88,12744.0,0.3304289544235925
3376,120.0,37,138.24,12847.68,0.39387890884896876
3376,126.0,39,146.88,12389.76,0.45692625775327356
3376,132.0,41,155.52,12597.12,0.5
3376,138.0,27,164.16000000000003,13599.36,0.3220338983050848
3376,144.0,27,172.8,15128.640000000001,0.3049124788255223
3376,150.0,28,181.44,15923.52,0.315450643776824
3376,156.0,29,172.8,16225.920000000002,0.3055848261327713
3376,162.0,20,207.36,16519.68,0.24793388429752064
3376,168.0,25,207.36,17193.600000000002,0.29791459781529295
3376,174.0,28,216.0,17642.88,0.3386550556361877
3376,180.0,31,293.76,20234.88,0.44360269360269367
3376,186.0,29,172.8,22204.800000000003,0.22393822393822393
3376,192.0,31,216.0,22654.08,0.29278428409520213
3376,198.0,26,276.48,21790.08,0.32576350822239625
3376,204.0,23,233.28000000000003,21366.72,0.24839999999999998
3376,210.0,35,216.0,19889.280000000002,0.3760206274172755
3376,216.0,38,224.64000000000001,18671.04,0.45176040237768633
3376,222.0,28,216.0,17280.0,0.345679012345679
3376,228.0,26,194.4,13962.240000000002,0.35703387244430884
3376,234.0,35,228.96,15482.880000000001,0.5100357437448446
3376,240.0,35,203.04000000000002,14990.400000000001,0.46772817742394085
3376,246.0,42,190.08,14549.76,0.5416178194607268
3376,252.0,36,181.44,14506.560000000001,0.4447058823529412
3376,258.0,28,185.76000000000002,13409.28,0.38258659040355897
3376,264.0,27,172.8,12864.960000000001,0.3578528827037773
3376,270.0,29,207.36,13495.68,0.4388398486759143
3376,276.0,32,172.8,14247.36,0.3834631515877771
3376,282.0,40,190.08,13556.160000000002,0.5531112507856695
3376,288.0,30,164.16000000000003,12735.36,0.38178164768921635
3376,294.0,38,146.88,11983.68,0.4601139601139601
3376,300.0,33,181.44,12026.880000000001,0.4904458598726114
3376,306.0,34,207.36,11931.84,0.5807829181494663
3376,312.0,33,190.08,11923.2,0.5178316690442225
3376,318.0,28,164.16000000000003,12121.92,0.37412095639943743
3376,324.0,29,181.44,12873.6,0.40304434149569823
3376,330.0,33,203.04000000000002,16450.56,0.40233463035019457
3376,336.0,34,224.64000000000001,17487.36,0.431219512195122
3376,342.0,39,241.92000000000002,18524.16,0.5027624309392266
3376,348.0,28,259.20000000000005,18005.760000000002,0.3973509933774834
3376,354.0,34,224.64000000000001,18273.600000000002,0.4128911723493695
3376,0.0,31,220.32000000000002,19509.120000000003,0.3461791110137946
3376,6.0,34,250.56,21686.4,0.3883418668767231
3376,12.0,31,241.92000000000002,21746.88,0.34106090373280945
3376,18.0,29,241.92000000000002,22196.16,0.31266846361185985
3376,24.0,33,190.08,19915.2,0.3119896862913623
3376,30.0,24,185.76000000000002,18325.440000000002,0.24084014002333723
3376,36.0,25,159.84,18506.88,0.21407081694052302
3376,42.0,24,172.8,17720.64,0.23177209077740224
3376,48.0,20,155.52,17245.440000000002,0.17874875868917578
3376,54.0,26,164.16000000000003,16709.760000000002,0.25294418842805944
3376,60.0,29,151.20000000000002,16130.880000000001,0.26930220217564343
3376,66.0,37,164.16000000000003,15560.640000000001,0.3862637362637363
3376,72.0,32,164.16000000000003,14990.400000000001,0.346636259977195
3376,78.0,30,155.52,14100.480000000001,0.32727272727272727
3376,84.0,31,146.88,13841.28,0.32550957381099443
3376,90.0,23,155.52,13435.2,0.26319135410044503
3376,96.0,19,138.24,12916.800000000001,0.20119126406353408
3376,102.0,20,138.24,12925.44,0.21164021164021163
3376,108.0,33,138.24,12778.560000000001,0.3531772575250836
3376,114.0,30,146.88,12752.640000000001,0.3415941058271936
3376,120.0,33,142.56,12856.320000000002,0.36191425722831505
3376,126.0,37,146.88,12398.400000000001,0.4331955922865014
3376,132.0,35,155.52,12588.480000000001,0.4271186440677966
3376,138.0,27,164.16000000000003,13590.720000000001,0.32223618090452266
3376,144.0,29,181.44,15120.000000000002,0.3438735177865613
3376,150.0,33,181.44,15923.52,0.3717811158798283
3376,156.0,31,172.8,16225.920000000002,0.3266596417281349
3376,162.0,19,207.36,16528.32,0.23541559112028912
3376,168.0,23,207.36,17202.24,0.2739454094292804
3376,174.0,32,233.28000000000003,17625.600000000002,0.41799709724238027
3376,180.0,31,293.76,20908.800000000003,0.4295028524857376
3376,186.0,31,198.72000000000003,22196.16,0.27507716049382713
3376,192.0,31,254.88000000000002,22870.08,0.34167756398281335
3376,198.0,25,267.84000000000003,21772.800000000003,0.3038024304194433
3376,204.0,23,241.92000000000002,21366.72,0.2574970011995202
3376,210.0,37,216.0,19880.640000000003,0.3976784178847807
3376,216.0,41,190.08,18463.68,0.4177860120426123
3376,222.0,30,220.32000000000002,17280.0,0.3776845223401629
3376,228.0,26,177.12,13979.52,0.32529752822703695
3376,234.0,34,220.32000000000002,15474.240000000002,0.4772914946325351
3376,240.0,34,203.04000000000002,14999.04,0.4541062801932367
3376,246.0,40,198.72000000000003,14558.400000000001,0.5386416861826698
3376,252.0,38,190.08,14506.560000000001,0.49147560258671374
3376,258.0,25,181.44,13409.28,0.33375715193897015
3376,264.0,30,181.44,12856.320000000002,0.41749502982107356
3376,270.0,30,207.36,13495.68,0.4539722572509458
3376,276.0,31,172.8,13832.640000000001,0.3824799506477483
3376,282.0,37,172.8,13556.160000000002,0.4657016991818754
3376,288.0,31,164.16000000000003,12735.36,0.3945077026121902
3376,294.0,36,155.52,11983.68,0.46120996441281137
3376,300.0,36,181.44,12026.880000000001,0.535031847133758
3376,306.0,31,207.36,11940.480000000001,0.5291607396870555
3376,312.0,33,181.44,11931.84,0.4942938659058488
3376,318.0,27,172.8,12121.92,0.3794799718903724
3376,324.0,34,181.44,12882.240000000002,0.4722222222222222
3376,330.0,29,198.72000000000003,15353.28,0.3705555555555556
3376,336.0,30,233.28000000000003,17530.56,0.3939688715953307
3376,342.0,34,254.88000000000002,18532.800000000003,0.46125546102552306
3376,348.0,29,246.24,18014.4,0.3910574875798438
3376,354.0,35,233.28000000000003,18290.88,0.44076492537313433
3408,0.0,42,224.64000000000001,19543.68,0.4772727272727273
3408,6.0,36,224.64000000000001,20943.36,0.38204081632653064
3408,12.0,35,224.64000000000001,22127.04,0.35175879396984927
3408,18.0,35,203.04000000000002,21712.32,0.32426572048097774
3408,24.0,36,190.08,20822.4,0.3256578947368421
3408,30.0,28,155.52,18576.0,0.23247232472324725
3408,36.0,29,172.8,18524.16,0.2680221811460259
3408,42.0,27,172.8,17815.68,0.25936599423631124
3408,48.0,26,155.52,17349.120000000003,0.23099703849950642
3408,54.0,32,172.8,16848.0,0.3248730964467005
3408,60.0,32,155.52,16191.36,0.3044397463002114
3408,66.0,48,164.16000000000003,15586.560000000001,0.5002742731760834
3408,72.0,41,155.52,14999.04,0.4207525655644242
3408,78.0,38,164.16000000000003,14515.2,0.4249558563861095
3408,84.0,29,138.24,14420.160000000002,0.27537091988130563
3408,90.0,28,129.60000000000002,13348.800000000001,0.2692307692307692
3408,96.0,26,129.60000000000002,13184.640000000001,0.25308241401687215
3408,102.0,23,138.24,12968.640000000001,0.24258404746209625
3408,108.0,30,146.88,12795.84,0.3404539385847797
3408,114.0,31,138.24,12744.0,0.33266264252179745
3408,120.0,30,151.20000000000002,12839.04,0.34918523445294314
3408,126.0,38,138.24,12467.52,0.4167237834132968
3408,132.0,34,155.52,12553.92,0.41604350781781096
3408,138.0,28,146.88,13340.160000000002,0.30493273542600896
3408,144.0,30,198.72000000000003,14999.04,0.3922683342808414
3408,150.0,30,181.44,16044.480000000001,0.33546325878594246
3408,156.0,29,172.8,16692.48,0.29713114754098363
3408,162.0,27,181.44,17349.120000000003,0.279448003942829
3408,168.0,24,216.0,17349.120000000003,0.29513034923757997
3408,174.0,34,241.92000000000002,17582.4,0.46146388754241396
3408,180.0,32,228.96,20459.52,0.3541449154311965
3408,186.0,39,207.36,21695.04,0.36923076923076925
3408,192.0,25,241.92000000000002,22489.920000000002,0.266058532877233
3408,198.0,24,263.52000000000004,21470.4,0.2909958258795468
3408,204.0,29,241.92000000000002,20088.0,0.3450913727156821
3408,210.0,37,289.44,19535.04,0.5402048376552626
3408,216.0,41,190.08,18135.36,0.42527109853842526
3408,222.0,39,207.36,16839.36,0.4744044602128738
3408,228.0,42,190.08,14117.76,0.5579710144927537
3408,234.0,42,198.72000000000003,15042.240000000002,0.5476190476190476
3408,240.0,34,164.16000000000003,13504.320000000002,0.4083438685208597
3408,246.0,41,155.52,13236.480000000001,0.4761290322580645
3408,252.0,27,250.56,12458.880000000001,0.5322909585316111
3408,258.0,34,216.0,13029.12,0.5544683626875407
3408,264.0,26,198.72000000000003,12528.0,0.40597420230821457
3408,270.0,22,207.36,12562.560000000001,0.3572395128552097
3408,276.0,35,190.08,13737.6,0.4776674937965261
3408,282.0,35,207.36,13556.160000000002,0.527306967984934
3408,288.0,37,181.44,12588.480000000001,0.5257104194857917
3408,294.0,37,181.44,11905.92,0.5553967119370979
3408,300.0,36,181.44,11871.36,0.5419354838709677
3408,306.0,31,181.44,11638.08,0.4758771929824562
3408,312.0,30,172.8,11655.36,0.4382761139517896
3408,318.0,30,172.8,11931.84,0.4282655246252677
3408,324.0,33,159.84,12726.720000000001,0.40931947703654037
3408,330.0,32,216.0,14688.000000000002,0.463768115942029
3408,336.0,36,168.48000000000002,16035.84,0.3743001866169022
3408,342.0,36,198.72000000000003,16701.120000000003,0.4233128834355828
3408,348.0,27,190.08,17496.0,0.29018075232046897
3408,354.0,28,220.32000000000002,17573.760000000002,0.3466860888565186
3440,0.0,39,216.0,19759.68,0.4217128027681661
3440,6.0,50,233.28000000000003,21453.120000000003,0.5378486055776892
3440,12.0,43,216.0,22567.68,0.4076602199469094
3440,18.0,31,224.64000000000001,22265.280000000002,0.3096427199385325
3440,24.0,39,164.16000000000003,20632.32,0.30785209804736186
3440,30.0,35,151.20000000000002,19344.960000000003,0.2714380678041215
3440,36.0,35,155.52,18982.08,0.28442437923250563
3440,42.0,41,155.52,18247.68,0.34647887323943666
3440,48.0,36,155.52,17737.920000000002,0.312892322549493
3440,54.0,37,164.16000000000003,17349.120000000003,0.3468179575727676
3440,60.0,38,164.16000000000003,16657.920000000002,0.37082691319979455
3440,66.0,42,155.52,16044.480000000001,0.4032
3440,72.0,46,164.16000000000003,15413.76,0.48474764281752636
3440,78.0,45,190.08,14947.2,0.5650684931506849
3440,84.0,37,159.84,14394.240000000002,0.40635203324428615
3440,90.0,31,155.52,14359.68,0.3321428571428572
3440,96.0,27,146.88,13590.720000000001,0.28867924528301886
3440,102.0,26,146.88,13374.720000000001,0.2824281150159744
3440,108.0,30,138.24,13262.400000000001,0.30947775628626695
3440,114.0,35,138.24,13210.560000000001,0.36245954692556637
3440,120.0,33,146.88,13296.960000000001,0.36053984575835474
3440,126.0,37,138.24,13495.68,0.37515842839036756
3440,132.0,37,146.88,13080.960000000001,0.410842586544742
3440,138.0,34,138.24,13685.76,0.34
3440,144.0,32,172.8,15422.400000000001,0.3545706371191136
3440,150.0,38,172.8,16528.32,0.3931712364200724
3440,156.0,35,181.44,16796.16,0.37404580152671757
3440,162.0,28,164.16000000000003,17547.84,0.25951219512195123
3440,168.0,35,181.44,17686.08,0.35541586073500964
3440,174.0,37,216.0,18100.800000000003,0.4363207547169812
3440,180.0,44,233.28000000000003,21150.72,0.48
3440,186.0,38,233.28000000000003,21712.32,0.40393700787401576
3440,192.0,42,246.24,22584.960000000003,0.4529801324503311
3440,198.0,24,259.20000000000005,20424.960000000003,0.3007518796992481
3440,204.0,33,233.28000000000003,19535.04,0.38942307692307687
3440,210.0,38,207.36,19440.0,0.40105540897097625
3440,216.0,46,224.64000000000001,17893.440000000002,0.5703385789222699
3440,222.0,48,207.36,15456.960000000001,0.6354109211252068
3440,228.0,39,181.44,14497.92,0.48204826368452036
3440,234.0,43,172.8,13901.76,0.5279312461632903
3440,240.0,40,194.4,12778.560000000001,0.5994005994005994
3440,246.0,33,185.76000000000002,12329.28,0.48981705212288573
3440,252.0,36,207.36,12839.04,0.5721854304635762
3440,258.0,45,181.44,13469.76,0.5981012658227848
3440,264.0,34,194.4,13348.800000000001,0.4880382775119617
3440,270.0,32,241.92000000000002,13573.44,0.5603502188868043
3440,276.0,43,207.36,14402.880000000001,0.6102897693672383
3440,282.0,45,198.72000000000003,14005.44,0.6295620437956204
3440,288.0,41,172.8,12864.960000000001,0.5434062292909211
3440,294.0,40,172.8,11880.0,0.5734767025089605
3440,300.0,43,164.16000000000003,11836.800000000001,0.5881929445644348
3440,306.0,45,138.24,11517.12,0.5337286879169756
3440,312.0,39,168.48000000000002,11655.36,0.5557179393496529
3440,318.0,42,146.88,12078.720000000001,0.5045936395759717
3440,324.0,43,155.52,12726.720000000001,0.5191146881287727
3440,330.0,42,172.8,14912.640000000001,0.48109965635738833
3440,336.0,36,164.16000000000003,15517.44,0.3768595041322314
3440,342.0,31,172.8,13357.44,0.3959131545338442
3440,348.0,29,190.08,16476.48,0.33074131674442714
3440,354.0,30,194.4,16968.960000000003,0.3397936068462119
3472,0.0,51,233.28000000000003,22455.36,0.5243716679360244
3472,6.0,48,259.20000000000005,22671.36,0.5425772418990203
3472,12.0,47,233.28000000000003,22507.2,0.48214285714285715
3472,18.0,38,324.0,21919.68,0.5535055350553505
3472,24.0,34,198.72000000000003,20424.960000000003,0.32760787599497276
3472,30.0,41,190.08,19120.32,0.403579418344519
3472,36.0,42,151.20000000000002,18351.36,0.3432173710016344
3472,42.0,38,172.8,17616.960000000003,0.36911121903836813
3472,48.0,38,172.8,17141.760000000002,0.37924151696606784
3472,54.0,35,164.16000000000003,16718.4,0.34032753326509724
3472,60.0,35,172.8,16053.12,0.37273695420660274
3472,66.0,42,155.52,15448.320000000002,0.4186046511627907
3472,72.0,49,155.52,14886.720000000001,0.5066053991958644
3472,78.0,44,138.24,14376.960000000001,0.41904761904761906
3472,84.0,39,155.52,13841.28,0.43333333333333335
3472,90.0,30,155.52,13383.36,0.3446075303126994
3472,96.0,33,146.88,13072.320000000002,0.36666666666666664
3472,102.0,30,129.60000000000002,12899.52,0.2984084880636605
3472,108.0,37,138.24,12778.560000000001,0.3959866220735786
3472,114.0,35,129.60000000000002,12769.92,0.35164099129269927
3472,120.0,36,129.60000000000002,12864.960000000001,0.35904255319148937
3472,126.0,37,146.88,13080.960000000001,0.410842586544742
3472,132.0,37,146.88,12839.04,0.4184963406520293
3472,138.0,35,138.24,13279.68,0.360592401802962
3472,144.0,37,155.52,13979.52,0.4070904645476773
3472,150.0,34,172.8,16001.28,0.3632478632478633
3472,156.0,36,203.04000000000002,17072.64,0.423105776444111
3472,162.0,37,185.76000000000002,17789.760000000002,0.3823600096130738
3472,168.0,33,181.44,17945.280000000002,0.33031458531935176
3472,174.0,41,190.08,18480.960000000003,0.41739935215178153
3472,180.0,42,250.56,21124.800000000003,0.49232012934519
3472,186.0,42,198.72000000000003,22636.800000000003,0.3654937570942111
3472,192.0,36,311.04,22939.2,0.4816053511705686
3472,198.0,45,263.52000000000004,21980.16,0.5331132258691008
3472,204.0,27,172.8,18774.72,0.24623803009575923
3472,210.0,32,241.92000000000002,19975.68,0.38290598290598293
3472,216.0,41,250.56,18653.760000000002,0.543418647166362
3472,222.0,43,216.0,15984.000000000002,0.5733333333333334
3472,228.0,47,181.44,15171.84,0.5554305008441193
3472,234.0,44,198.72000000000003,13970.880000000001,0.6170731707317073
3472,240.0,41,164.16000000000003,13789.44,0.4823529411764706
3472,246.0,44,177.12,13875.84,0.5545650169074701
3472,252.0,38,198.72000000000003,14238.720000000001,0.5230400957510473
3472,258.0,36,190.08,14567.04,0.46370023419203743
3472,264.0,42,207.36,14446.080000000002,0.5943396226415094
3472,270.0,40,181.44,14878.080000000002,0.4819277108433735
3472,276.0,46,207.36,15396.480000000001,0.6112956810631229
3472,282.0,50,185.76000000000002,15171.84,0.6047819971870605
3472,288.0,45,164.16000000000003,13271.04,0.54983922829582
3472,294.0,45,172.8,12916.800000000001,0.594059405940594
3472,300.0,39,164.16000000000003,12476.160000000002,0.5064935064935064
3472,306.0,43,164.16000000000003,12458.880000000001,0.5592060232717317
3472,312.0,44,164.16000000000003,12372.480000000001,0.5761543762922123
3472,318.0,39,155.52,12977.28,0.4618421052631579
3472,324.0,54,172.8,14627.52,0.6304728546409807
3472,330.0,42,172.8,13314.240000000002,0.5381165919282511
3472,336.0,43,172.8,13711.68,0.5351586807716242
3472,342.0,34,172.8,12804.480000000001,0.4527296937416778
3472,348.0,36,190.08,17055.36,0.39679358717434865
3472,354.0,37,241.92000000000002,18999.36,0.4651998203861697
3504,0.0,43,272.16,21729.600000000002,0.5319065383860201
3504,6.0,55,224.64000000000001,22248.0,0.5497885428681277
3504,12.0,44,241.92000000000002,22049.280000000002,0.47751937984496123
3504,18.0,36,259.20000000000005,21841.920000000002,0.4222048475371384
3504,24.0,32,224.64000000000001,20364.48,0.34913973982375157
3504,30.0,38,233.28000000000003,19033.920000000002,0.4600896860986547
3504,36.0,34,190.08,18005.760000000002,0.3551756885090218
3504,42.0,37,155.52,17815.68,0.32019230769230766
3504,48.0,29,155.52,17323.2,0.25803262481463174
3504,54.0,27,155.52,16917.120000000003,0.2459514170040486
3504,60.0,34,155.52,16519.68,0.3170984455958549
3504,66.0,49,155.52,16113.6,0.4684014869888476
3504,72.0,50,155.52,15577.920000000002,0.4942339373970346
3504,78.0,50,155.52,15085.44,0.5102040816326531
3504,84.0,42,138.24,14420.160000000002,0.39881305637982195
3504,90.0,43,138.24,14152.320000000002,0.4159613059250302
3504,96.0,35,138.24,13824.0,0.3465346534653465
3504,102.0,30,138.24,13625.28,0.3013182674199623
3504,108.0,32,155.52,13538.880000000001,0.3634069400630915
3504,114.0,24,138.24,13547.52,0.24242424242424243
3504,120.0,32,138.24,13659.84,0.3206011271133375
3504,126.0,36,133.92000000000002,13858.560000000001,0.3445507872800247
3504,132.0,33,155.52,13538.880000000001,0.3747634069400631
3504,138.0,36,164.16000000000003,14273.28,0.40933572710951527
3504,144.0,36,146.88,13970.880000000001,0.3745410036719706
3504,150.0,40,172.8,16632.0,0.41131105398457585
3504,156.0,36,172.8,17841.600000000002,0.34532374100719426
3504,162.0,30,159.84,18671.04,0.25464556090846524
3504,168.0,40,172.8,18498.24,0.37019898195279966
3504,174.0,50,190.08,18999.36,0.49527239981990095
3504,180.0,49,224.64000000000001,21738.24,0.5011801730920534
3504,186.0,50,185.76000000000002,22861.440000000002,0.4029990627928772
3504,192.0,46,285.12,21962.88,0.5895145631067961
3504,198.0,36,237.60000000000002,20347.2,0.4155299055613851
3504,204.0,37,328.32000000000005,18653.760000000002,0.6399635867091488
3504,210.0,43,224.64000000000001,18869.760000000002,0.5058823529411764
3504,216.0,49,198.72000000000003,17478.72,0.5508308895405669
3504,222.0,41,207.36,15180.480000000001,0.5524985962942167
3504,228.0,40,168.48000000000002,14143.68,0.47087232115907035
3504,234.0,51,198.72000000000003,14489.28,0.69
3504,240.0,40,250.56,14264.640000000001,0.6904761904761905
3504,246.0,40,241.92000000000002,14091.84,0.6751054852320675
3504,252.0,31,207.36,14437.44,0.4389380530973451
3504,258.0,32,190.08,14299.2,0.4197972570065593
3504,264.0,43,190.08,14472.000000000002,0.5574543311726576
3504,270.0,52,164.16000000000003,14644.800000000001,0.5764294049008167
3504,276.0,48,207.36,14765.76,0.6647432198499712
3504,282.0,48,198.72000000000003,14497.92,0.6490299823633157
3504,288.0,37,172.8,12830.400000000001,0.49169435215946844
3504,294.0,49,181.44,12320.640000000001,0.7111264685556324
3504,300.0,36,172.8,12096.0,0.5070422535211268
3504,306.0,33,146.88,11957.76,0.4004282655246253
3504,312.0,38,181.44,11784.960000000001,0.576173285198556
3504,318.0,39,151.20000000000002,12484.800000000001,0.4666666666666667
3504,324.0,38,190.08,13556.160000000002,0.525455688246386
3504,330.0,40,155.52,12890.880000000001,0.4768211920529801
3504,336.0,34,155.52,13072.320000000002,0.3997387328543436
3504,342.0,44,155.52,13642.560000000001,0.49592986850344395
3504,348.0,41,190.08,15042.240000000002,0.5116279069767442
3504,354.0,47,241.92000000000002,18524.16,0.6058931860036832
3536,0.0,50,250.56,21850.56,0.5668491008600469
3536,6.0,52,237.60000000000002,22118.4,0.5526570048309178
3536,12.0,47,207.36,22135.68,0.4361948955916473
3536,18.0,45,250.56,21686.4,0.5139818826309571
3536,24.0,29,233.28000000000003,20088.0,0.3329081632653061
3536,30.0,34,198.72000000000003,18057.600000000002,0.37008991954566967
3536,36.0,33,194.4,16208.640000000001,0.3910982354490387
3536,42.0,27,172.8,15871.68,0.29079159935379645
3536,48.0,21,146.88,17357.760000000002,0.17620927936821323
3536,54.0,26,172.8,17046.72,0.26091319618665326
3536,60.0,32,146.88,16666.56,0.2795477903391573
3536,66.0,42,146.88,16148.160000000002,0.3785790031813362
3536,72.0,47,155.52,15638.400000000001,0.462800875273523
3536,78.0,44,146.88,15232.320000000002,0.4202247191011236
3536,84.0,41,151.20000000000002,14774.400000000001,0.4153400868306802
3536,90.0,30,138.24,14325.12,0.2867383512544803
3536,96.0,30,142.56,13988.160000000002,0.3026597370834607
3536,102.0,27,138.24,13798.080000000002,0.26782393056416615
3536,108.0,27,133.92000000000002,13746.240000000002,0.2605042016806723
3536,114.0,32,129.60000000000002,13815.36,0.29739776951672864
3536,120.0,29,129.60000000000002,13953.6,0.2668711656441718
3536,126.0,29,146.88,14204.160000000002,0.29680915111378686
3536,132.0,31,146.88,14048.640000000001,0.3207547169811321
3536,138.0,39,146.88,14705.28,0.3856893542757417
3536,144.0,38,155.52,15266.880000000001,0.38319327731092434
3536,150.0,43,164.16000000000003,16977.600000000002,0.4117943548387097
3536,156.0,47,181.44,18334.08,0.46056929538030794
3536,162.0,38,181.44,19224.0,0.35529830810329477
3536,168.0,40,164.16000000000003,19915.2,0.3270223752151463
3536,174.0,49,190.08,19638.72,0.46971677559912856
3536,180.0,46,216.0,21755.52,0.4522217852929611
3536,186.0,58,172.8,22731.84,0.4375707280271595
3536,192.0,44,203.04000000000002,22196.16,0.39884281581485054
3536,198.0,40,220.32000000000002,20718.72,0.4208788941613369
3536,204.0,41,198.72000000000003,18714.24,0.4307903152124257
3536,210.0,39,172.8,18740.16,0.35632708999543167
3536,216.0,44,181.44,17426.88,0.4533856722276742
3536,222.0,38,198.72000000000003,14999.04,0.4968732234223991
3536,228.0,37,211.68,14800.320000000002,0.5217266187050359
3536,234.0,38,207.36,14817.6,0.5244393329499712
3536,240.0,31,224.64000000000001,14653.44,0.4680603948896632
3536,246.0,36,172.8,14169.6,0.43373493975903615
3536,252.0,36,155.52,14575.68,0.3800586510263929
3536,258.0,31,250.56,14515.2,0.5260386190754828
3536,264.0,40,164.16000000000003,14532.480000000001,0.4467960023515579
3536,270.0,42,181.44,14143.68,0.5319662243667069
3536,276.0,47,177.12,14722.560000000001,0.5587126703392288
3536,282.0,59,172.8,14446.080000000002,0.6973995271867612
3536,288.0,44,207.36,13167.36,0.6821705426356589
3536,294.0,37,172.8,12571.2,0.5016949152542373
3536,300.0,40,190.08,12337.92,0.6068965517241379
3536,306.0,44,168.48000000000002,12018.240000000002,0.6082949308755761
3536,312.0,39,172.8,12432.960000000001,0.5346127484578478
3536,318.0,44,181.44,12623.04,0.6234817813765182
3536,324.0,39,172.8,12536.640000000001,0.53025152957172
3536,330.0,36,194.4,12286.08,0.5607476635514018
3536,336.0,36,198.72000000000003,12726.720000000001,0.553475935828877
3536,342.0,42,172.8,14523.84,0.4938271604938272
3536,348.0,43,194.4,17141.760000000002,0.48218290555693993
3536,354.0,53,198.72000000000003,18826.56,0.5535876475930972
3568,0.0,46,224.64000000000001,21919.68,0.4666406554818572
3568,6.0,46,233.28000000000003,22394.88,0.4742268041237113
3568,12.0,36,241.92000000000002,21556.800000000003,0.3995243757431629
3568,18.0,42,216.0,21159.36,0.42441390460792244
3568,24.0,34,263.52000000000004,18887.04,0.46785472591924204
3568,30.0,21,267.84000000000003,17012.16,0.3255
3568,36.0,35,172.8,16225.920000000002,0.36880927291886195
