z,theta_deg,n_distinct,pitch_um,span_um,counted_over_expected
2160,320.625,44,181.44,20234.88,0.3910283537875582
2160,326.25,37,172.8,19543.68,0.32427695004382123
2160,331.875,46,172.8,19068.48,0.41311180960933996
2160,337.5,37,159.84,18757.440000000002,0.31262845398492806
2160,343.125,31,155.52,17893.440000000002,0.2671134514121589
2160,348.75,28,172.8,16796.16,0.285132382892057
2160,354.375,19,181.44,15111.36,0.2254237288135593
2192,0.0,19,172.8,16139.52,0.20127118644067796
2192,5.625,19,181.44,17210.88,0.19821162444113263
2192,11.25,26,224.64000000000001,18446.4,0.3128181397501157
2192,16.875,25,190.08,18817.920000000002,0.25
2192,22.5,26,155.52,19016.640000000003,0.21090581342947273
2192,28.125,25,198.72000000000003,17634.24,0.27858527131782945
2192,33.75,25,198.72000000000003,15249.6,0.3215883668903803
2192,39.375,25,207.36,15284.160000000002,0.33463469046291133
2192,45.0,26,177.12,14549.76,0.3127016720445879
2192,50.625,28,177.12,13556.160000000002,0.36111984900912236
2192,56.25,34,138.24,12908.160000000002,0.36026490066225164
2192,61.875,32,164.16000000000003,12450.240000000002,0.41643835616438357
2192,67.5,38,198.72000000000003,13633.92,0.5459088069956278
2192,73.125,34,198.72000000000003,13132.800000000001,0.5068049254698639
2192,78.75,39,151.20000000000002,12484.800000000001,0.4666666666666667
2192,84.375,37,164.16000000000003,11577.6,0.5172921265636498
2192,90.0,42,155.52,11093.76,0.5806451612903226
2192,95.625,37,142.56,10800.0,0.48203711014607187
2192,101.25,36,142.56,10791.36,0.4693796918214144
2192,106.875,36,159.84,10964.16,0.5172815533980583
2192,112.5,34,164.16000000000003,11128.320000000002,0.4942616679418516
2192,118.125,29,146.88,11361.6,0.3701201201201201
2192,123.75,30,164.16000000000003,11793.6,0.411849710982659
2192,129.375,39,177.12,13020.480000000001,0.5234042553191489
2192,135.0,49,190.08,13970.880000000001,0.6577181208053692
2192,140.625,34,190.08,14843.52,0.4298850574712644
2192,146.25,35,216.0,16493.760000000002,0.45243019648397104
2192,151.875,33,198.72000000000003,16649.280000000002,0.3892307692307692
2192,157.5,29,224.64000000000001,17651.52,0.36442725954567423
2192,163.125,36,155.52,19863.36,0.27967198964177814
2192,168.75,35,224.64000000000001,21453.120000000003,0.3626943005181347
2192,174.375,33,241.92000000000002,20856.960000000003,0.3783783783783784
2192,180.0,26,319.68,21859.2,0.37475652512660695
2192,185.625,18,216.0,20813.760000000002,0.1848808545603944
2192,191.25,22,203.04000000000002,17824.32,0.24778336927869637
2192,196.875,23,224.64000000000001,17392.32,0.29328102010789603
2192,202.5,19,185.76000000000002,15724.800000000001,0.2218300298669563
2192,208.125,30,207.36,15024.960000000001,0.40839478162223486
2192,213.75,29,190.08,13487.04,0.40303221730890715
2192,219.375,31,190.08,11776.320000000002,0.4924187725631769
2192,225.0,32,155.52,10005.12,0.489795918367347
2192,230.625,35,159.84,9478.08,0.5804571940833707
2192,236.25,32,146.88,8769.6,0.5271317829457365
2192,241.875,35,138.24,8346.24,0.570264765784114
2192,247.5,39,146.88,8182.080000000001,0.6877593360995851
2192,253.125,41,120.96000000000001,7905.6,0.6178686759956943
2192,258.75,41,146.88,7663.68,0.7710176991150443
2192,264.375,38,138.24,7784.64,0.6630316248636859
2192,270.0,26,138.24,7715.52,0.45764576457645767
2192,275.625,26,142.56,8320.32,0.4379785604900459
2192,281.25,24,138.24,9141.12,0.3575418994413408
2192,286.875,32,129.60000000000002,10307.52,0.3973509933774835
2192,292.5,25,164.16000000000003,10730.880000000001,0.3766851704996035
2192,298.125,27,172.8,13262.400000000001,0.34726688102893893
2192,303.75,38,172.8,18766.08,0.3467153284671533
2192,309.375,36,155.52,20278.08,0.2739957716701903
2192,315.0,37,164.16000000000003,19984.32,0.3014579759862779
2192,320.625,43,172.8,20131.2,0.3659574468085106
2192,326.25,37,164.16000000000003,19353.600000000002,0.31119964586100046
2192,331.875,49,164.16000000000003,18783.36,0.4245326037391701
2192,337.5,42,164.16000000000003,18377.280000000002,0.3718546132339236
2192,343.125,35,172.8,17305.920000000002,0.3460207612456747
2192,348.75,25,172.8,13487.04,0.3162555344718533
2192,354.375,20,172.8,14057.28,0.24286581663630846
2224,0.0,17,168.48000000000002,16139.52,0.1756291390728477
2224,5.625,20,172.8,16882.56,0.20263424518743667
2224,11.25,27,198.72000000000003,18066.24,0.29375591296121095
2224,16.875,25,224.64000000000001,18601.920000000002,0.2983019733822855
2224,22.5,20,285.12,19172.16,0.2930728241563055
2224,28.125,17,190.08,17962.56,0.17801047120418848
2224,33.75,18,250.56,15742.080000000002,0.2820097244732577
2224,39.375,30,224.64000000000001,15863.04,0.4189044038668099
2224,45.0,25,224.64000000000001,15033.6,0.3680634201585504
2224,50.625,26,177.12,13703.04,0.3317771553065671
2224,56.25,27,164.16000000000003,13296.960000000001,0.32926829268292684
2224,61.875,27,172.8,13236.480000000001,0.34793814432989695
2224,67.5,30,181.44,14325.12,0.37522334723049433
2224,73.125,33,190.08,13556.160000000002,0.45631678189817726
2224,78.75,29,164.16000000000003,12312.0,0.3815789473684211
2224,84.375,26,146.88,11759.04,0.32075471698113206
2224,90.0,28,138.24,11335.68,0.3373493975903614
2224,95.625,29,138.24,11050.560000000001,0.3583011583011583
2224,101.25,25,142.56,10920.960000000001,0.3221397891448653
2224,106.875,20,138.24,11050.560000000001,0.2471042471042471
2224,112.5,22,164.16000000000003,11171.52,0.31859756097560976
2224,118.125,20,164.16000000000003,11318.400000000001,0.28592927012791575
2224,123.75,25,172.8,11707.2,0.36363636363636365
2224,129.375,24,181.44,12407.04,0.3459162663006177
2224,135.0,35,198.72000000000003,13452.480000000001,0.5094936708860759
2224,140.625,32,198.72000000000003,14929.920000000002,0.4203312392918332
2224,146.25,32,233.28000000000003,16182.720000000001,0.45473684210526316
2224,151.875,30,293.76,17781.120000000003,0.4875717017208413
2224,157.5,29,276.48,17660.16,0.44701348747591524
2224,163.125,28,233.28000000000003,20502.72,0.315
2224,168.75,28,216.0,22317.120000000003,0.2684049079754601
2224,174.375,30,289.44,22308.480000000003,0.3842477537755687
2224,180.0,19,302.40000000000003,22507.2,0.2518939393939394
2224,185.625,14,250.56,21867.84,0.15859374999999998
2224,191.25,16,207.36,18619.2,0.17622762735199632
2224,196.875,17,233.28000000000003,17910.72,0.21857142857142858
2224,202.5,20,198.72000000000003,16061.76,0.24442082890541977
2224,208.125,33,190.08,15387.84,0.4026622296173045
2224,213.75,31,220.32000000000002,13409.28,0.501109350237718
2224,219.375,28,172.8,11733.12,0.4063860667634252
2224,225.0,32,155.52,9987.84,0.49063032367972736
2224,230.625,35,155.52,9590.400000000001,0.5585106382978724
2224,236.25,31,138.24,9106.560000000001,0.4635514018691589
2224,241.875,31,155.52,8665.92,0.5465230166503429
2224,247.5,32,155.52,8311.68,0.5877551020408164
2224,253.125,35,125.28,8173.4400000000005,0.5283706402915148
2224,258.75,39,146.88,8026.56,0.700845665961945
2224,264.375,29,146.88,7974.72,0.524468085106383
2224,270.0,29,138.24,7940.160000000001,0.49625668449197863
2224,275.625,24,138.24,8190.72,0.3983402489626556
2224,281.25,27,129.60000000000002,8536.32,0.40378863409770693
2224,286.875,27,133.92000000000002,9167.04,0.3887598699489085
2224,292.5,19,146.88,10774.08,0.2555379746835443
2224,298.125,22,181.44,13720.320000000002,0.28713486637663144
2224,303.75,38,172.8,18705.600000000002,0.34782608695652173
2224,309.375,34,181.44,20044.800000000003,0.3049978641606151
2224,315.0,36,172.8,20338.56,0.3032855939342881
2224,320.625,44,181.44,20131.2,0.3930242450021268
2224,326.25,36,181.44,19396.800000000003,0.3336275375110327
2224,331.875,42,172.8,18645.120000000003,0.38567493112947654
2224,337.5,39,172.8,18550.08,0.35994462390401477
2224,343.125,29,172.8,17141.760000000002,0.2894211576846307
2224,348.75,22,172.8,14290.560000000001,0.2628434886499402
2224,354.375,16,172.8,14964.480000000001,0.18264840182648404
2256,0.0,18,190.08,15906.240000000002,0.21256038647342995
2256,5.625,19,190.08,16683.84,0.21402969790066567
2256,11.25,27,254.88000000000002,17884.800000000003,0.3793760419147416
2256,16.875,20,198.72000000000003,18385.920000000002,0.21385402138540213
2256,22.5,13,259.20000000000005,19379.52,0.17157941047074352
2256,28.125,13,250.56,17945.280000000002,0.17901234567901234
2256,33.75,18,250.56,17064.0,0.26047904191616766
2256,39.375,21,211.68,16130.880000000001,0.27200634417129266
2256,45.0,21,241.92000000000002,14912.640000000001,0.33523375142531353
2256,50.625,25,185.76000000000002,13495.68,0.33943795389958953
2256,56.25,28,198.72000000000003,13530.240000000002,0.40528634361233484
2256,61.875,27,216.0,13893.12,0.4133496631965708
2256,67.5,26,198.72000000000003,14428.800000000001,0.3532191376255169
2256,73.125,27,181.44,13659.84,0.3539325842696629
2256,78.75,28,155.52,12286.08,0.35
2256,84.375,26,181.44,11672.640000000001,0.39795918367346944
2256,90.0,24,146.88,11076.480000000001,0.3140877598152425
2256,95.625,23,155.52,10946.880000000001,0.32217898832684827
2256,101.25,16,164.16000000000003,10739.52,0.24088748019017434
2256,106.875,23,181.44,10808.640000000001,0.37971698113207547
2256,112.5,23,164.16000000000003,11050.560000000001,0.33667180277349773
2256,118.125,17,142.56,11085.12,0.2158522508657176
2256,123.75,22,155.52,11214.720000000001,0.3009118541033435
2256,129.375,25,172.8,11845.44,0.3594536304816679
2256,135.0,23,198.72000000000003,12251.52,0.3671061762664816
2256,140.625,30,276.48,14748.480000000001,0.5520414031052329
2256,146.25,24,198.72000000000003,15612.480000000001,0.3016393442622951
2256,151.875,33,228.96,17841.600000000002,0.4181209658140091
2256,157.5,25,250.56,18023.04,0.34278959810874704
2256,163.125,25,177.12,20511.36,0.2140321570265191
2256,168.75,24,198.72000000000003,22360.32,0.21141325162772884
2256,174.375,21,203.04000000000002,21530.88,0.19618366129994036
2256,180.0,20,319.68,23310.72,0.27056672760511885
2256,185.625,15,216.0,22481.280000000002,0.1427483821850019
2256,191.25,21,207.36,18947.52,0.2273342354533153
2256,196.875,21,216.0,18135.36,0.24717514124293788
2256,202.5,25,216.0,16528.32,0.32249742002063986
2256,208.125,28,216.0,15629.76,0.3816793893129771
2256,213.75,33,198.72000000000003,13711.68,0.4714285714285714
2256,219.375,32,172.8,11845.44,0.46010064701653486
2256,225.0,28,164.16000000000003,10221.12,0.4425956738768719
2256,230.625,29,155.52,9607.68,0.46194690265486726
2256,236.25,35,155.52,9391.68,0.5701357466063349
2256,241.875,40,146.88,9555.84,0.6055209260908281
2256,247.5,36,146.88,9149.76,0.5687732342007434
2256,253.125,35,138.24,8406.720000000001,0.5662285136501517
2256,258.75,40,120.96000000000001,8208.0,0.5809128630705394
2256,264.375,31,138.24,7940.160000000001,0.5304812834224599
2256,270.0,29,146.88,8138.88,0.5140771637122001
2256,275.625,29,129.60000000000002,8069.76,0.458377239199157
2256,281.25,31,151.20000000000002,8648.640000000001,0.5326460481099656
2256,286.875,30,138.24,9694.08,0.421792618629174
2256,292.5,28,181.44,11223.36,0.4454545454545455
2256,298.125,32,177.12,14333.76,0.3905924382256624
2256,303.75,36,172.8,19008.0,0.32432432432432434
2256,309.375,37,151.20000000000002,20450.88,0.27154539735793665
2256,315.0,34,207.36,20649.600000000002,0.3380281690140845
2256,320.625,40,185.76000000000002,19897.920000000002,0.3699720369972037
2256,326.25,29,198.72000000000003,18541.440000000002,0.3075149838635316
2256,331.875,43,164.16000000000003,17832.960000000003,0.39222275564090253
2256,337.5,26,151.20000000000002,17530.56,0.22233080869777672
2256,343.125,24,164.16000000000003,14618.880000000001,0.26651081239041496
2256,348.75,19,172.8,14281.92,0.22713687985654513
2256,354.375,18,164.16000000000003,14955.84,0.19542857142857142
2256,0.0,21,207.36,14040.000000000002,0.30563978168587025
2256,5.625,20,181.44,15932.160000000002,0.225201072386059
2256,11.25,26,241.92000000000002,17236.800000000003,0.35986159169550175
2256,16.875,25,203.04000000000002,17953.920000000002,0.2795622174637164
2256,22.5,16,254.88000000000002,19077.120000000003,0.21094972067039106
2256,28.125,15,224.64000000000001,17651.52,0.18849685838569358
2256,33.75,17,224.64000000000001,16355.52,0.2303282959874935
2256,39.375,22,224.64000000000001,15880.320000000002,0.30686695278969955
2256,45.0,24,198.72000000000003,14688.000000000002,0.3203714451538015
2256,50.625,30,181.44,13296.960000000001,0.4038461538461538
2256,56.25,22,207.36,13357.44,0.3363057324840764
2256,61.875,26,216.0,13746.240000000002,0.40222772277227725
2256,67.5,25,203.04000000000002,14247.36,0.35127055306427507
2256,73.125,27,168.48000000000002,13452.480000000001,0.33396764985727884
2256,78.75,28,129.60000000000002,12087.36,0.297029702970297
2256,84.375,26,172.8,11499.84,0.38490007401924503
2256,90.0,27,155.52,10860.480000000001,0.38117647058823534
2256,95.625,23,138.24,10739.52,0.29229547259729943
2256,101.25,18,146.88,10514.880000000001,0.24797406807131278
2256,106.875,22,181.44,10609.92,0.36989591673338673
2256,112.5,25,164.16000000000003,10843.2,0.3728414442700157
2256,118.125,21,146.88,10851.84,0.2804399057344855
2256,123.75,24,164.16000000000003,10981.44,0.35348837209302325
2256,129.375,30,181.44,11603.52,0.4618768328445748
2256,135.0,27,190.08,11949.12,0.42277580071174375
2256,140.625,32,198.72000000000003,13625.28,0.46
2256,146.25,28,190.08,15776.640000000001,0.3333333333333333
2256,151.875,32,224.64000000000001,17012.16,0.41704260651629077
2256,157.5,25,224.64000000000001,17478.72,0.317227916056613
2256,163.125,24,190.08,19828.800000000003,0.2278808804488563
2256,168.75,28,207.36,22196.16,0.25915927497107594
2256,174.375,18,198.72000000000003,21375.36,0.1657989587505006
2256,180.0,21,332.64000000000004,22991.04,0.29949990739025745
2256,185.625,15,216.0,22412.16,0.143184421534937
2256,191.25,21,224.64000000000001,18921.600000000002,0.2463898916967509
2256,196.875,24,207.36,18109.440000000002,0.27169811320754716
2256,202.5,25,207.36,16960.32,0.3019627579265224
2256,208.125,32,198.72000000000003,15768.000000000002,0.39826839826839827
2256,213.75,36,190.08,14446.080000000002,0.4675324675324675
2256,219.375,33,172.8,11854.08,0.4741379310344828
2256,225.0,34,164.16000000000003,10212.480000000001,0.5378850957535387
2256,230.625,35,155.52,9590.400000000001,0.5585106382978724
2256,236.25,36,146.88,9391.68,0.5543478260869565
2256,241.875,36,155.52,9547.2,0.5770258236865539
2256,247.5,37,146.88,9149.76,0.5845724907063197
2256,253.125,31,146.88,8389.44,0.5334008097165992
2256,258.75,37,138.24,8199.36,0.6134715025906736
2256,264.375,31,138.24,7922.88,0.5316184351554126
2256,270.0,28,138.24,8147.52,0.46715328467153283
2256,275.625,30,129.60000000000002,8043.84,0.47568710359408034
2256,281.25,34,138.24,8674.560000000001,0.5333333333333333
2256,286.875,30,138.24,9478.08,0.431266846361186
2256,292.5,28,181.44,11128.320000000002,0.4491978609625668
2256,298.125,31,164.16000000000003,14273.28,0.35248354278874927
2256,303.75,39,190.08,18982.08,0.38666065795403337
2256,309.375,38,159.84,20450.88,0.29469712848459445
2256,315.0,38,190.08,20675.52,0.3461697722567288
2256,320.625,38,190.08,19941.120000000003,0.3587982832618026
2256,326.25,32,198.72000000000003,18748.800000000003,0.33561331509347925
2256,331.875,41,181.44,17841.600000000002,0.412751677852349
2256,337.5,28,146.88,17556.48,0.2323084431429966
2256,343.125,24,155.52,14653.44,0.25204200700116686
2256,348.75,19,181.44,14307.84,0.23792486583184255
2256,354.375,18,164.16000000000003,14973.12,0.19520547945205477
2288,0.0,21,172.8,15664.320000000002,0.22913256955810146
2288,5.625,24,190.08,16476.48,0.2737169517884914
2288,11.25,31,216.0,17556.48,0.3767622751579971
2288,16.875,23,198.72000000000003,18429.120000000003,0.2453617810760668
2288,22.5,23,211.68,19630.08,0.24537339429566732
2288,28.125,18,198.72000000000003,17634.24,0.2005813953488372
2288,33.75,24,233.28000000000003,17737.920000000002,0.31153846153846154
2288,39.375,26,181.44,16424.64,0.28407908428720086
2288,45.0,30,190.08,14878.080000000002,0.37844036697247707
2288,50.625,32,172.8,13659.84,0.3997501561524048
2288,56.25,27,198.72000000000003,13780.800000000001,0.38380716934487025
2288,61.875,28,181.44,15189.12,0.33052276559865096
2288,67.5,30,207.36,14731.2,0.4164256795835743
2288,73.125,26,155.52,13409.28,0.2980891719745223
2288,78.75,37,146.88,12484.800000000001,0.43023255813953487
2288,84.375,31,181.44,11551.68,0.47938144329896915
2288,90.0,37,146.88,11076.480000000001,0.48421862971516555
2288,95.625,33,164.16000000000003,10929.6,0.48831775700934577
2288,101.25,33,138.24,10670.400000000001,0.42206235011990406
2288,106.875,31,155.52,10765.44,0.4414556962025316
2288,112.5,29,146.88,10955.52,0.3836575875486381
2288,118.125,28,155.52,11111.04,0.38650306748466257
2288,123.75,23,138.24,11232.0,0.2796352583586626
2288,129.375,29,146.88,11638.08,0.3614369501466276
2288,135.0,32,146.88,11914.560000000001,0.3896848137535816
2288,140.625,32,164.16000000000003,12847.68,0.40371845949535196
2288,146.25,39,246.24,15811.2,0.5980629539951573
2288,151.875,35,250.56,17262.72,0.5007400098667982
2288,157.5,29,241.92000000000002,18429.120000000003,0.3757519666820916
2288,163.125,43,237.60000000000002,20217.600000000002,0.49947201689545934
2288,168.75,24,241.92000000000002,22213.440000000002,0.2585609849942286
2288,174.375,26,181.44,20286.72,0.23047699451245252
2288,180.0,22,250.56,22248.0,0.24500768049155147
2288,185.625,16,241.92000000000002,22222.08,0.1723076923076923
2288,191.25,20,246.24,18809.280000000002,0.2584447970981637
2288,196.875,27,224.64000000000001,18308.16,0.32727272727272727
2288,202.5,25,207.36,16830.72,0.3042596348884381
2288,208.125,32,216.0,15569.28,0.43787629994526545
2288,213.75,31,190.08,14160.960000000001,0.4105960264900662
2288,219.375,29,159.84,11223.36,0.40721062618595827
2288,225.0,31,155.52,10255.68,0.46307053941908716
2288,230.625,30,138.24,9365.76,0.43636363636363634
2288,236.25,33,146.88,9115.2,0.523320895522388
2288,241.875,33,146.88,9529.92,0.5008928571428571
2288,247.5,35,138.24,8415.36,0.5656565656565656
2288,253.125,36,138.24,8354.880000000001,0.5859613428280773
2288,258.75,34,142.56,8078.400000000001,0.5895953757225434
2288,264.375,29,146.88,8078.400000000001,0.5178571428571429
2288,270.0,29,146.88,7819.200000000001,0.53470715835141
2288,275.625,27,138.24,8182.080000000001,0.4485981308411215
2288,281.25,26,138.24,8579.52,0.4122893954410307
2288,286.875,30,146.88,9408.960000000001,0.46112115732368897
2288,292.5,32,146.88,12683.52,0.3663299663299663
2288,298.125,28,172.8,14143.68,0.3379601689800845
2288,303.75,31,172.8,18895.68,0.2809243316719529
2288,309.375,33,172.8,20260.800000000003,0.27906976744186046
2288,315.0,37,198.72000000000003,20329.920000000002,0.3581649831649832
2288,320.625,26,181.44,18921.600000000002,0.24694708276797828
2288,326.25,30,198.72000000000003,18048.960000000003,0.32670454545454547
2288,331.875,37,172.8,17219.52,0.36761053154495776
2288,337.5,26,155.52,16424.64,0.24387701928087546
2288,343.125,29,164.16000000000003,14990.400000000001,0.31413911060433297
2288,348.75,22,155.52,13685.76,0.24719101123595505
2288,354.375,15,155.52,13979.52,0.16503667481662593
2320,0.0,31,198.72000000000003,16735.68,0.3637755102040816
2320,5.625,31,164.16000000000003,15128.640000000001,0.3327683615819209
2320,11.25,37,177.12,16536.960000000003,0.3920909795812872
2320,16.875,24,190.08,18066.24,0.2498816848083294
2320,22.5,30,207.36,19310.4,0.3187250996015936
2320,28.125,27,190.08,18161.280000000002,0.2796610169491525
2320,33.75,29,216.0,17228.16,0.35908865775136206
2320,39.375,38,224.64000000000001,15577.920000000002,0.5401858939311099
2320,45.0,33,190.08,14584.320000000002,0.4245614035087719
2320,50.625,34,181.44,12588.480000000001,0.483085250338295
2320,56.25,32,164.16000000000003,13020.480000000001,0.39842726081258195
2320,61.875,32,181.44,14834.880000000001,0.38665132336018415
2320,67.5,26,194.4,14316.480000000001,0.34831795177136055
2320,73.125,23,181.44,13184.640000000001,0.31221719457013575
2320,78.75,26,155.52,11940.480000000001,0.3342857142857143
2320,84.375,36,151.20000000000002,11240.640000000001,0.4778156996587031
2320,90.0,39,138.24,10713.6,0.4968152866242038
2320,95.625,35,138.24,10575.36,0.45161290322580644
2320,101.25,36,138.24,10411.2,0.47174447174447176
2320,106.875,38,129.60000000000002,10247.04,0.4746044962531224
2320,112.5,37,138.24,10368.0,0.4868421052631579
2320,118.125,30,138.24,10739.52,0.3812549642573471
2320,123.75,31,164.16000000000003,10920.960000000001,0.45908028059236167
2320,129.375,26,159.84,11715.84,0.34994543470352857
2320,135.0,37,155.52,12571.2,0.45213849287169044
2320,140.625,35,168.48000000000002,12666.240000000002,0.4594412655671491
2320,146.25,34,216.0,13227.84,0.5462724935732648
2320,151.875,45,203.04000000000002,17314.56,0.5215782983970407
2320,157.5,29,224.64000000000001,18031.68,0.35683861807856126
2320,163.125,41,207.36,20442.24,0.41171548117154816
2320,168.75,35,233.28000000000003,23189.760000000002,0.3485798598303209
2320,174.375,25,190.08,21712.32,0.21696252465483234
2320,180.0,24,259.20000000000005,22135.68,0.27777777777777773
2320,185.625,17,267.84000000000003,22800.960000000003,0.19737827715355807
2320,191.25,24,250.56,19198.08,0.30919591292758775
2320,196.875,31,207.36,18714.24,0.33972602739726027
2320,202.5,32,194.4,17150.4,0.3586550435865504
2320,208.125,38,207.36,15811.2,0.4919093851132686
2320,213.75,33,198.72000000000003,13262.400000000001,0.4871630295250321
2320,219.375,32,181.44,11232.0,0.5087055261165784
2320,225.0,32,164.16000000000003,10385.28,0.4979524979524979
2320,230.625,25,155.52,9659.52,0.39612676056338025
2320,236.25,31,146.88,9486.720000000001,0.4726457399103139
2320,241.875,36,138.24,9192.960000000001,0.5333333333333333
2320,247.5,38,146.88,8899.2,0.6170009551098377
2320,253.125,33,138.24,8640.0,0.5196850393700787
2320,258.75,34,146.88,8285.76,0.5922131147540983
2320,264.375,34,146.88,8052.4800000000005,0.6090621707060063
2320,270.0,38,146.88,8320.32,0.6591836734693878
2320,275.625,37,138.24,8328.960000000001,0.6040816326530613
2320,281.25,38,138.24,8804.16,0.58743961352657
2320,286.875,35,155.52,9676.800000000001,0.5536028119507909
2320,292.5,33,164.16000000000003,11802.240000000002,0.4527075812274368
2320,298.125,38,155.52,14212.800000000001,0.41130487071557426
2320,303.75,38,181.44,19059.84,0.35832959137853615
2320,309.375,40,198.72000000000003,20260.800000000003,0.3885135135135135
2320,315.0,42,181.44,20520.0,0.3681135225375626
2320,320.625,43,194.4,18256.32,0.4530554905174432
2320,326.25,33,190.08,17409.600000000002,0.35640648011782033
2320,331.875,32,181.44,16744.32,0.3430321592649311
2320,337.5,28,168.48000000000002,15215.04,0.3066554338668913
2320,343.125,28,172.8,15733.44,0.3041825095057034
2320,348.75,24,164.16000000000003,14999.04,0.25982905982905985
2320,354.375,24,185.76000000000002,14376.960000000001,0.3061406110946307
2352,0.0,32,168.48000000000002,16822.08,0.31731502669717776
2352,5.625,37,198.72000000000003,18619.2,0.3907254361799816
2352,11.25,36,194.4,18887.04,0.3667647724700023
2352,16.875,30,263.52000000000004,18109.440000000002,0.4302845050552551
2352,22.5,32,181.44,18835.2,0.30531576556110857
2352,28.125,37,198.72000000000003,18429.120000000003,0.39471243042671617
2352,33.75,35,190.08,17150.4,0.3836571998006975
2352,39.375,31,198.72000000000003,15552.000000000002,0.39111354909489854
2352,45.0,34,224.64000000000001,14532.480000000001,0.5175644028103045
2352,50.625,33,159.84,13245.12,0.3934901708024492
2352,56.25,30,155.52,12346.560000000001,0.37318590186592954
2352,61.875,34,164.16000000000003,14731.2,0.37470997679814383
2352,67.5,34,172.8,14402.880000000001,0.4030823947836396
2352,73.125,35,164.16000000000003,13849.92,0.40998766954377314
2352,78.75,35,146.88,13331.52,0.3814102564102564
2352,84.375,34,138.24,12216.960000000001,0.3804195804195804
2352,90.0,35,151.20000000000002,11854.08,0.44080604534005036
2352,95.625,33,138.24,11145.6,0.40428790199081166
2352,101.25,34,146.88,10644.480000000001,0.46277021617293834
2352,106.875,39,120.96000000000001,10523.52,0.4431818181818182
2352,112.5,40,146.88,10592.640000000001,0.5470635559131134
2352,118.125,32,138.24,10730.880000000001,0.4069952305246423
2352,123.75,27,146.88,11145.6,0.35118592195868403
2352,129.375,34,164.16000000000003,11430.720000000001,0.48137108792846495
2352,135.0,32,164.16000000000003,11966.400000000001,0.43304843304843305
2352,140.625,35,198.72000000000003,13651.2,0.5021834061135371
2352,146.25,37,177.12,13616.640000000001,0.47510178515502666
2352,151.875,38,211.68,16493.760000000002,0.4815102146366692
2352,157.5,44,267.84000000000003,18264.960000000003,0.635897435897436
2352,163.125,28,216.0,19224.0,0.3111111111111111
2352,168.75,46,276.48,23500.800000000003,0.5348837209302325
2352,174.375,32,233.28000000000003,23526.72,0.3141818181818182
2352,180.0,38,250.56,22654.08,0.4156921916258016
2352,185.625,25,241.92000000000002,23181.120000000003,0.2582073035780155
2352,191.25,29,250.56,21427.2,0.3351933041052212
2352,196.875,26,216.0,19042.56,0.29161058770749215
2352,202.5,25,181.44,16597.440000000002,0.27033985581874354
2352,208.125,27,216.0,15482.880000000001,0.37149146945514583
2352,213.75,28,194.4,12709.44,0.42182792099096084
2352,219.375,30,181.44,11568.960000000001,0.4632352941176471
2352,225.0,30,155.52,10800.0,0.42586750788643535
2352,230.625,29,164.16000000000003,10419.84,0.44979591836734695
2352,236.25,35,146.88,10661.76,0.47561950439648276
2352,241.875,37,138.24,9348.480000000001,0.5391621129326047
2352,247.5,37,155.52,9158.400000000001,0.6178107606679035
2352,253.125,32,172.8,8812.800000000001,0.6153846153846154
2352,258.75,38,146.88,8588.16,0.6389713155291791
2352,264.375,35,142.56,8398.08,0.5842185128983308
2352,270.0,36,133.92000000000002,8570.880000000001,0.5538461538461539
2352,275.625,40,138.24,9037.44,0.6026365348399246
2352,281.25,36,146.88,9676.800000000001,0.5382585751978892
2352,286.875,28,164.16000000000003,11188.800000000001,0.4048706240487062
2352,292.5,29,164.16000000000003,13201.92,0.3561732385261797
2352,298.125,39,181.44,17288.64,0.4050445103857567
2352,303.75,44,181.44,19241.280000000002,0.4110320284697509
2352,309.375,44,181.44,19837.440000000002,0.3987915407854985
2352,315.0,43,207.36,19690.56,0.44811115935736
2352,320.625,37,164.16000000000003,16908.48,0.3557692307692308
2352,326.25,36,146.88,15871.68,0.33009708737864074
2352,331.875,30,198.72000000000003,14100.480000000001,0.4169184290030211
2352,337.5,28,220.32000000000002,14904.000000000002,0.40788346186803776
2352,343.125,29,172.8,14783.04,0.3350664355863663
2352,348.75,23,224.64000000000001,15292.800000000001,0.3329621380846325
2352,354.375,24,181.44,16027.2,0.26865671641791045
2384,0.0,35,194.4,17262.72,0.3897550111358575
2384,5.625,42,216.0,19396.800000000003,0.4625550660792952
2384,11.25,39,228.96,19837.440000000002,0.44499461786867595
2384,16.875,26,246.24,19224.0,0.32882183270468157
2384,22.5,29,207.36,19440.0,0.30606860158311344
2384,28.125,40,207.36,18342.72,0.44713553795994415
2384,33.75,34,172.8,17133.120000000003,0.33949076385421867
2384,39.375,31,207.36,15456.960000000001,0.41036955322669605
2384,45.0,37,172.8,14152.320000000002,0.44632086851628466
2384,50.625,37,164.16000000000003,14705.28,0.4084834398605462
2384,56.25,36,190.08,15811.2,0.427645788336933
2384,61.875,42,168.48000000000002,15422.400000000001,0.45386533665835416
2384,67.5,38,172.8,14783.04,0.43905257076834203
2384,73.125,33,168.48000000000002,14299.2,0.3842938190504628
2384,78.75,32,164.16000000000003,13746.240000000002,0.377639751552795
2384,84.375,41,138.24,13279.68,0.4224082421120412
2384,90.0,37,164.16000000000003,12856.320000000002,0.4664897146648972
2384,95.625,33,164.16000000000003,12484.800000000001,0.42827868852459017
